Date,Author,Verified,Helpful,Title,review,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on September 10, 2022",K. Riggs,yes,yes,Great buy!  Will last for years!,"Garden showed up a whole week early!Do not set up in direct sunlight, the panels get hot fast!  All hardware was included. Panels in good shape lil bent on corner probably from shipping. No big deal easy to straighten.  Once together and filled it brings great joy!Would recommend and purchase again! Happy Growing!",5,-,-,https://www.amazon.com/gp/customer-reviews/R17OBJXMQHEEES/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on August 13, 2022",Kenneth F.,yes,yes,Looks nice,Not real sturdy after you fill with dirt. You’ll definitely have to add bracing.,4,-,-,https://www.amazon.com/gp/customer-reviews/RUL9J12GBR1MG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on September 15, 2022",Eric Irion,yes,yes,Good investment,Only complaint I have is that the rubber edging you put on at the end to soften the edges does not stay on without an adhesive or putting it on before the last step as it states in the instructions.,5,-,-,https://www.amazon.com/gp/customer-reviews/R1YGKQNW8BFMMP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on October 30, 2022",Tom in missouri,yes,yes,Easy assembly,"Easy assembly, sturdy and 4x8 feet is a good size.",5,-,-,https://www.amazon.com/gp/customer-reviews/ROO0FHBX2NVMN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on April 1, 2022",Miss Bunny,yes,yes,Took much longer to put together than directions say.  But I like it a lot.,Not hard to figure out how to put together but doing 80 screws was a lot of work! Otherwise seems great.,4,-,-,https://www.amazon.com/gp/customer-reviews/R1Y9BWUBZ1X0G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on April 19, 2022",Martha H.,yes,yes,Happy Buyer,"Ordered for planting tomatos.  Have lots of experience with vegetable gardening and after moving to an area where the soil isn't good for growing, I wanted to try a raised bed.  We'll be getting our soil this weekend and look forward to having some home-grown tomatoes down here in southeast Texas!!",5,-,-,https://www.amazon.com/gp/customer-reviews/R33QDY2IGFK8PS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on May 12, 2022",Heather,yes,yes,It will serve its purpose,"Ok so I love the size of these. The size is exactly what I was looking for! Now as for the quality, the metal is very thin. I don’t think it will last year after year. I think I way overpaid for them.",3,-,-,https://www.amazon.com/gp/customer-reviews/R1MB3TCYBGP0GH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on June 24, 2022",Amazon Customer,yes,yes,The wing nuts suck out loud. Why not regularly nuts,Great product other than the wing nuts. Manufacturer needs to change from wing nuts to regular nuts.,3,-,-,https://www.amazon.com/gp/customer-reviews/R33K7O2VG0GWWS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on May 1, 2022",marycoolmarycool,yes,yes,Looks good!,"So many wing nuts! My hubby and I did it together, it took us an hour...I think it's going to be perfect for my garden space!",5,"https://m.media-amazon.com/images/I/81V29yer2fL.jpg , https://m.media-amazon.com/images/I/81fpCenCaDL.jpg",-,https://www.amazon.com/gp/customer-reviews/R3FSPH0BG965PY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on June 12, 2022",georgiegeorgie,yes,yes,Nice  quality. I would buy again !,It has 90 screws so assembly’s tedious,5,"https://m.media-amazon.com/images/I/81gj4ePMl0L.jpg , https://m.media-amazon.com/images/I/81lwKB0jlmL.jpg",-,https://www.amazon.com/gp/customer-reviews/R3QE88C0ZIVIA5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on May 30, 2022",NursebjNursebj,yes,yes,Affordable and easy to assemble,Our first veggie garden,5,"https://m.media-amazon.com/images/I/81Mv5aI9I7L.jpg , https://m.media-amazon.com/images/I/81qsRvs98lL.jpg",-,https://www.amazon.com/gp/customer-reviews/R216LMJX3XJHE6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on June 9, 2022",Sandi hoppleSandi hopple,yes,yes,Great investment and easy access for old gardener's,-,5,https://m.media-amazon.com/images/I/91bzcom-oPL.jpg,-,https://www.amazon.com/gp/customer-reviews/R3UHGVVEF7LSN6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on April 20, 2022",Glenn A. HendricksGlenn A. Hendricks,yes,yes,Sturdy raised beds,Easy to assemble using a Phillip’s head bit on a drill. Nice powder coat finish and attractive color.Holds around 2 1/2 yards of topsoil. Well pleased,5,"https://m.media-amazon.com/images/I/81266V5Q0HL.jpg , https://m.media-amazon.com/images/I/91ujiWSbzCL.jpg",-,https://www.amazon.com/gp/customer-reviews/R3BRZENB8W74G5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on September 20, 2022",Constance Couch,yes,yes,So easy to put together,I’ve purchased raised beds from other manufacturers and they were definitely a two-person job. This was super easy to put together and no tools were needed. Love the added touch of the rubber on the top. Keeps from getting snagged by the overlapping metal.,5,-,-,https://www.amazon.com/gp/customer-reviews/R200ATVHIK0A20/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on April 23, 2023",Lilith,yes,yes,So far so good,"Pros:- Works as expected- Easy to put together- I got all the parts I needed (others report that they did not)- 2 feet deep- Cheaper than the other ones with this depth- About the same price as DIY but no need for a truckCons:- The support bars were the same as in the instruction manual- Pretty flimsy, I am not sure about its longevity- Prop 65 Warning (Although its a bit over used nowadays still concerning)- Paint scratches super easilyMine is currently working as expected, but I have only had it for a few days and have yet to fill it completely. Only threw in some fallen branches and grass cuttings. It went together really quickly.I wouldn't rest anything heavy on it, like bags of soil. I suspect it will bend it. The cross braces were a different shape entirely than in the instructions. I had to bend them so they would fit. They were easy to bend with my hands which begs the question of how useful they are.I compared the prices of these to a lot of other ones. I wanted a 1.5 to 2 feet of depth. I also tried to compare them to a DIY version. I think I got this for $160 and the DIY in my area would have been $119. I didn't have a truck and no rentals near me so I went with this one. The color is much better looking than a DIY one would look, but the paint scratches super easy. I probably could have painted a DIY one as well. If you are able, I would go with a DIY one so its a bit more sturdy.I will being buying a few more of these, if they don't break in the next few weeks.",4,-,-,https://www.amazon.com/gp/customer-reviews/R3MZ6SMA0ARCL3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on May 25, 2023",Amazon CustomerAmazon Customer,yes,yes,Just what I was looking for!!,"I am 100% pleased with these raised beds.  We bought 3 and they arrived within two days.  There is a little learning curve to get used to putting it together.  It was well packaged with each metal item protected with a light plastic covering.  Ours sat in an unheated garage so the plastic came of rather easily.  I started on the end with them lying down and pulled the plastic toward me.  It came off easily and for the most part in one sheet.  The nut, bolts and washers were shrink wrapped.  We put them in a box for ease of picking them up.  My husband and I worked as a team once we got the corners assembled. When we did the sides, I was on the outside with bolts, and he put on the washer and nut.  We tightened it up using a power drill and it went fast and easily.  The brackets helped to make it sturdier and so did using the power drill...it could be tightened up more.  I give these 100%!",5,"https://m.media-amazon.com/images/I/41U1NBrweEL.jpg , https://m.media-amazon.com/images/I/51IHkQpYYgL.jpg , https://m.media-amazon.com/images/I/615uS4FXFBL.jpg , https://m.media-amazon.com/images/I/616ze55UWGL.jpg , https://m.media-amazon.com/images/I/61xPWxz5kHL.jpg",-,https://www.amazon.com/gp/customer-reviews/RAV4JWRHAD48R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B0BW4Z3NBQ,Color: Wood Grain
"Reviewed in the United States on June 1, 2023",bertha p johnson,yes,yes,gardening made easier,"this raised bed is the greatest!  minimum bending, easy access all around and now i have tomatoes and cucumbers everywhere!",5,-,-,https://www.amazon.com/gp/customer-reviews/R25GSH1ILCUM27/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on May 13, 2023",AllisonLeeAllisonLee,yes,yes,Raised beds,"I ordered two 8’x4’x2’ raised beds, but opted to construct 12’x4’x2’ and 4’x4’x2’. They turned out great! Very sturdy and look good. Took a little while to fasten all of the screws and nuts, but the end result was worth the work.",5,"https://m.media-amazon.com/images/I/81JlyHlXnVL.jpg , https://m.media-amazon.com/images/I/91yEXEK69tL.jpg",-,https://www.amazon.com/gp/customer-reviews/R2NS1W7TZID0GL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B0BW516V4D,Color: Silver
"Reviewed in the United States on May 11, 2023",1789,yes,yes,Sturdy Raised Garden,"This should work out just fine for our purposes.  It’s sturdy, not too heavy and it looks good.  It’s not difficult to assemble, just be prepared to put in a LOT of screws.",5,-,-,https://www.amazon.com/gp/customer-reviews/RIR7NZ9M9U65O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on May 28, 2023",Kevin.,yes,yes,Good product,"Easy to assemble, sturdy, looks good.",5,-,-,https://www.amazon.com/gp/customer-reviews/R2V487QMK739Y5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B0BW4Z3NBQ,Color: Wood Grain
"Reviewed in the United States on May 27, 2023",Tom M,yes,yes,Love it,Easy to assemble. Bought the hoops to create a greenhouse.,5,-,-,https://www.amazon.com/gp/customer-reviews/R1VGFZMBO2W0RJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B0BW4Z3NBQ,Color: Wood Grain
"Reviewed in the United States on May 2, 2023",b b,yes,yes,Great fo Garden,"My son and I put these together. Easy to assemble, a bit time consuming due to the number of screws. No problem moving them once assembled to place where I needed them. Love the height of them.",5,-,-,https://www.amazon.com/gp/customer-reviews/RFBDLFMBRU3CX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on April 25, 2023",Sarah,yes,yes,well made,"tedious to put together, but it is sturdy.",4,-,-,https://www.amazon.com/gp/customer-reviews/R3OQX0BL8MRJKN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on May 4, 2023",Lynn Ray,yes,yes,Great job,"East to assemble, and does the job..The stabilizers could be a bit better made. They bend too easily. But a minor issue.",5,-,-,https://www.amazon.com/gp/customer-reviews/RE5UYUF68M761/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
"Reviewed in the United States on March 15, 2023",NWSunlover,yes,yes,California Warning for Lead or Cancer Causing Materials (not a quote of the label),"I think it needs to be mentioned somewhere that this product is being sold for raised beds showing in the  advertisement of growing vegetables in the planters, and the first thing when we opened the package was a California Lead Warning.  I reached out to the manufacturer who could not tell me what in the package causes them to have to list the warning (Coatings- Metals etc) and the reply was that I could return the products.  We scratched and swab tested for Lead with a negative result and ended up keeping them, but not without the testing and some discussion regarding the potential of poisoning ourselves.Also, all of the panels have a plastic film that takes as long to remove as to install all the fasteners and the plastic removal is not in the instructions.",3,-,-,https://www.amazon.com/gp/customer-reviews/R14A1MPOFOJRDN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09SQZJV67,B09SQZJV67,Color: Gray
