"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on June 21, 2022","Amazon Customer","yes","-","Nice idea","I used this for a raised garden bed and it meets the need. It took me a couple of hours to put together by myself and there are so many teeny tiny screws. Once together it went pretty well. I I accidentally dropped a bag of soil on the outside wall and got a big dent, it meets the need but I wish it were a little sturdier.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R18EYFBTIRE6WA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 14, 2023","michelle johnson","yes","-","Not for anyone with hand issues!!","This was the biggest pain to put together!! I wish I would have known before I bought it. I had shoulder surgery 2 years ago and ever since have had hand strength issues. This is not for anyone with arthritis or lack of hand strength! Unless you have someone else that can put it together. It is just stressing me out.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R207C375AW0TYY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on August 2, 2022","Kindle Customer","yes","-","Product was sturdy and easy to put together.","The raised garden bed was easy to put together. It is also easy to move to the location you want to place it in. We are using this raised bed for strawberries.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RHDSH78ZPK7R9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on August 17, 2022","Kindle Customer","yes","-","Easy any pretty","Came in very quickly. Very easy to assemble and pretty.  Everything I wanted",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2IEJJ8ZORTL6L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on July 25, 2022","Andrew Mitchell","yes","-","Good Value","The product was easy to put together and it is a good value for the price.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2DF0A8ST2EEXR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on June 29, 2022","DudeJay7","yes","-","good raise garden bed","These are nice garden beds and really pop in my front yard with my peppers and tomatoes in them.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1AKV91991W0RU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on June 2, 2022","DL Texas","yes","-","Good raised bed","Very good for the money, so far. It is a bit difficult to put together because screws are very small.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2NSUG17QBG890/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on July 27, 2022","Steph","yes","-","Perfect bed","This product was well worth the money it was very easy to put together I did it myself in about an hour. The directions are very clear! It is very durable and additionally looks nice too. I am so excited to start my end of summer planting!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1996OYN3MOBKM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on July 26, 2022","Mari U.","yes","-","Time consuming but easy to build","It helps to have 2 people build together. Took me and my husband about 30 minutes to finish one, we got 5 of them. Very straightforward. I like how it looks like wood from afar and blends win with the rest of the backyard. Will buy again!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RL1FOKYV7DHZC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 18, 2022","Tracey","yes","-","Pretty good","Pretty easy to install but the nuts and bolts were a pain and the metal had a few sharp spots from manufacturing",4,"-","-","https://www.amazon.com/gp/customer-reviews/R33PTS1GADF6MU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on August 2, 2022","Ms. G Ms. G ","yes","-","Great Garden Box","This box is the perfect size for growing your food or flower garden. I bought two to maximize my crop selection/production. I'm happy with my purchase I look forward to my yield.  This was a great choice for the price!!!",5,"https://m.media-amazon.com/images/I/91-lheoEnOL.jpg , https://m.media-amazon.com/images/I/91rwg9GRTmL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3M9MZXOEGKO28/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on July 26, 2022","Amanda J HutchinsonAmanda J Hutchinson","yes","-","Nice garden bed for the cost","These were easy to assemble even for one person, and they are really quite sturdy. I love that they were film wrapped so I didn’t have to worry about scratches and they seem to hold up well to being filled!",5,"https://m.media-amazon.com/images/I/91M38NlMPSL.jpg","-","https://www.amazon.com/gp/customer-reviews/R24D3E1WU6EAB0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on August 1, 2022","B. B.B. B.","yes","-","Great, But","This item seems great but seller needs provide more cushion for product. I looked inside some items were bent. Could have been prevented if more protected was added. Will considered another vendor when purchasing  another. Update 8.2.22 here are pictures of items. We see what seller does. Last photo that all protection in the box.",3,"https://m.media-amazon.com/images/I/816gWaR-MML.jpg , https://m.media-amazon.com/images/I/816gWaR-MML.jpg , https://m.media-amazon.com/images/I/81IfGbwpOHL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1HI12D0E77N4J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 23, 2022","Amazon Customer","yes","-","Sturdy","For the price the product is good",4,"-","-","https://www.amazon.com/gp/customer-reviews/RPYL3GW7Y34N2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in the United States on October 18, 2022","Amazon Customer","yes","-","easy going","Had no problems in assembly.  Sturdy.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RSXAC0ZW7ZJB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on July 28, 2022","Denise Beynon","yes","-","LOVE THE COLOR","This was very easy for me to put together. I love the color and it’s exactly the size I was looking for. I just put blueberry plants in it.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RDZHU1VFOX3U3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on October 3, 2022","H G","yes","-","Serves my purpose!!!","Very good!! Hope it lasts a couple of seasons",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1WS1SIZESSCQJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 25, 2022","Vicki brooks","yes","-","True to description","True to description and is of quality material",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3QOZN8EFH6ECK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on August 17, 2022","Stefanie Blasko","yes","-","Affordable and easy to put together","Garden bed came intact, simple and quick to put together, can’t wait to start my fall garden!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2C0RZWOW7PM0X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on June 11, 2022","B. Russell","yes","-","What I needed","I have lots of roots in my yard so I needed something that would be secure with garden. This fit my needs perfectly.  Easy to assemble and sturdy",5,"-","-","https://www.amazon.com/gp/customer-reviews/R140YJCW265PMX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on August 2, 2022","Tequila bristow","yes","-","We liked it","It was bigger than what we thought it was going to be but still works great",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2I70418P64726/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on July 28, 2022","sinker70","yes","-","Great Product","Great product, the extra depth allows additional planting of crops you can’t do in rhe shallower beds.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1CW6OUZ4DQMAH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in the United States on April 21, 2023","DnakaaDnakaa","yes","-","TRASH!","This thing took hours to put together and it’s garbage!  The reviews were so good and definitely not what we got.  The bars that go in the middle are too short and causes the whole thing to bow inwards bad!  Holes were drilled in the side panels that shouldn’t have been and no holes drilled where they should have been.  Need to get our garden going and no time.  So spending more money trying to fix this thing with new bars and filling in holes that shouldn’t be there.  Not happy and no way to contact seller!",1,"https://m.media-amazon.com/images/I/61O+kQkYNGL.jpg , https://m.media-amazon.com/images/I/71Mz4FQifDL.jpg , https://m.media-amazon.com/images/I/71Zxp8LCt7L.jpg , https://m.media-amazon.com/images/I/71ip5AGO8kL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1AVG8K9SV91PL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on June 13, 2022","JM","yes","-","Arrived warped","I ordered three; two arrived, warped. Got a refund for the third. I'm assembling these solo, so the warping made it quite a bit harder. I'd recommend the FORTUNO raised beds over these -- sturdier, well made.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RGL8243PUDPYH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in the United States on July 25, 2022","Beatriz Dominguez","yes","-","Love it","Love it, easy to ensemble, really nice to have a small garden",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2BAAYM25EGSQD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on June 9, 2022","AM","yes","-","Great raised bed","I get so many compliments on the raised bed in my garden. I bought two and I'm excited to get the other one up.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2C8LIVE9S8QYT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on July 28, 2022","TW","yes","-","Nice garden bed!","Easy to assemble and look very nice.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R193BUWPMHXW7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on July 21, 2022","RachelW","yes","-","It alright... not loving it","It's flimsy metal and the set up was really long and hard",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1I001Z1V3JGZ6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on June 5, 2022","EP","yes","-","Wouldn’t buy again","These were hard to put together - tedious with lots of screws. There are also lots of sharp edges. Found some other ones I prefer.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R28FMQ7MWP0X8M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on June 26, 2022","Steven Dominguez","yes","-","Ok","It’s ok for the price.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R31ZXA9YWA6BCW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on May 14, 2022","Amazon Customer","yes","-","Very happy with product","Very strudy and easy to assemble",5,"-","-","https://www.amazon.com/gp/customer-reviews/RJHHYSJQ4HTY2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on May 28, 2022","Hannah Z","yes","-","Amazing and durable","Very sturdy",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1Y3DB0VJ9SOEB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on April 10, 2023","Kathleen B.","yes","-","Product review","I purchased two raised beds. The panels were labeled wrong on both sets. One set had 4 DA1 and no DA3.  It is very flimsy so we had to drive stakes in the ground to secure it.  I will never purchase this item again",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1E3KTG1BR8Q9X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM5ZVTG1","Color: Green | Size: 8x4x2FT"
"Reviewed in the United States on April 18, 2023","Cathy","yes","-","Not worth the money","Flimsy, poorly made, the pieces are bent and don’t line up. It’s also hideously scratched up. Way over priced",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2C438IBLNQPUX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 30, 2022","Dj","yes","-","A lot of screws a whole lot of them!! And thin in comparison to others","A lot of screws becomes a two person projectVery thin in comparison to others",2,"-","-","https://www.amazon.com/gp/customer-reviews/R17O7RSN26ZE06/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in the United States on May 21, 2022","Amazon Customer","yes","-","Not sturdy","The metal is very flimsy.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R35QV17WRV1CQA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on July 27, 2022","Vania & Igor","yes","-","Difficult","Assembling this thing by yourself is time consuming, not too sturdy",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2CZSW37849HIM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on August 3, 2022","gisele","yes","-","Disappointing","Flimsy and hard to put together.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1FTYQBTN2ITX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in the United States on May 1, 2023","Brandi Ellen","-","-","great look!","Seems flimsy when putting together but once it's together and filled with soil it's sturdy.  I bought 1 4x4x2 & 3 6x3x2 and it cost approximately $200 to fill with soil/compost from a local landscaping company.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3A6G0JAVP19JY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 28, 2023","Kindle CustomerKindle Customer","-","-","Beautiful raised bed garden","I am 70 years old and it’s much harder to plant in ground gardens now. I love this planter box. Easy to put together and it looks so pretty in the yard. I loved it so much I bought another one. I think I will buy another one next spring.",5,"https://m.media-amazon.com/images/I/81JuJLd0SQL.jpg","-","https://www.amazon.com/gp/customer-reviews/R6U7EUDPSBTKC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61FBF3","Color: Brown | Size: 4x4x1FT"
"Reviewed in the United States on April 27, 2023","Nicole TuckerNicole Tucker","-","-","As expected","Nice garden bed. Bought a month ago so doesn't have plants yet, but looks great. Was easy to put together, hardest part was taking the film off. But the film kept it protected in shipping.",5,"https://m.media-amazon.com/images/I/81QYpPe7G-L.jpg , https://m.media-amazon.com/images/I/81nt8fzhvXL.jpg","-","https://www.amazon.com/gp/customer-reviews/RFNAQCGJVTC88/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61FBF3","Color: Brown | Size: 4x4x1FT"
"Reviewed in the United States on April 19, 2023","Becky Sevening","-","-","Easy to put together","Easy to put together and seems sturdy once filled",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3649W81X0YWGJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 4, 2023","share lockwood","-","-","Heavy Duty","Liked everything about it!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1IGPXWLUCATW3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 5, 2022","M. Schneider","yes","-","wonderful","These are really wonderful for older people that want a garden",5,"-","-","https://www.amazon.com/gp/customer-reviews/RJF72UXQ2EYU5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on October 30, 2022","Drew CollinsDrew Collins","yes","-","Great for the price but need extra bracing","These were fairly easy to assemble. The brace that came with them to hold the 2 long ends together is not very strong. They needed additional bracing so we added 2x4's near the top and bottom of each bed to make it more sturdy. And now they work great!",4,"https://m.media-amazon.com/images/I/91RIelZy7GL.jpg , https://m.media-amazon.com/images/I/91XP3MVHoiL.jpg , https://m.media-amazon.com/images/I/91mjIyfK0SL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3SBQ7N52S018Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 19, 2023","DameInsaneDameInsane","yes","-","Pretty and easy to build","We got this to first raise some baby chicks, then it will be used for a garden bed outside. This garden bed was very easy to put together, and it looks great, but the metal is a little thin. All together nice bed for the price. I do wish it came with an optional netting attachment like some of the others I saw.",4,"https://m.media-amazon.com/images/I/71KDCoLTXqL.jpg","-","https://www.amazon.com/gp/customer-reviews/RE61YYQFU4D34/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 25, 2023","NancyNancy","yes","-","Wasn’t as bad as I thought to put together","This came quickly but to ship it USPS just doesn’t make sense.  It was clearly tossed around and the long sections were deformed which made it challenging to get the screw holes lined up.  I did finally complete it after whittling away at it all afternoon.I was glad for the Prime Deal or special pricing, but do reconsider how it’s shipped.",5,"https://m.media-amazon.com/images/I/71Nqf1z7C0L.jpg","-","https://www.amazon.com/gp/customer-reviews/RJ1Q6BHS8L6FY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in the United States on October 9, 2022","Patrick A.","yes","-","they work very well, I now have three beds and plan on getting more.","Make sure you assemble on a surface you can’t easily lose screws, there is a lot that goes into the assembly.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3UM203QRP0CHP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on July 26, 2022","Ms. Nicole Fl","yes","-","Perfect for the backyard garden","Love this planter for our backyard! This was pretty easy to assemble by myself and it took about 20 minutes with just a few basic tools.  It was easy to move from the patio to the garden.  I love that it is a taller planter!  I plan on buying more as I continue to expand my garden.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RBO6NX8WRYPXK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on March 7, 2023","D. Marin","yes","-","Excellent quality","We were very pleased at the appearance and quality of this planter. It looks amazing in ourcyard. Recommend.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3RZ36XTQ3XU9Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 24, 2023","Catherine Taulbee","yes","-","Exactly as described","Product was exactly as described.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RVCTWFMO0NXN2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on February 18, 2023","Mo","yes","-","Great Raised Bed","I can not wait for spring to plant in this new raised bed. I setup the raised bed today very easily and placed in garden. I love the wood grain look. Compared to the other beds I have this one was priced well and sturdy.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1OE91IE7YESJ0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 16, 2023","Danese CameronDanese Cameron","yes","-","Perfect fit","I like the square design rather than the rounded corners.  It fit perfectly next to my garden shed and flush against the wall.  I would recommend to anyone who likes to garden. Good height less bending while gardening.",5,"https://m.media-amazon.com/images/I/81jHLvy7t6L.jpg","-","https://www.amazon.com/gp/customer-reviews/R35X4NRVKFGA27/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in Canada on May 14, 2022","JFJF","yes","-","Great product","Good product, pretty simple to assemble though there are alot of tiny screws and bolts. Took me an hour alone to assemble it at a leasurely pace. Very light so no need to worry about lifting anything heavy once assembled.",5,"https://m.media-amazon.com/images/I/81zUuhXgNDL.jpg","-","-","B09NR5148M","Color: Silver | Size: 6x3x1FT"
